text,labels,PRODUCT_POSITIVE,PRODUCT_NEGATIVE,PRODUCT_NEUTRAL,PRICE_POSITIVE,PRICE_NEGATIVE,PRICE_NEUTRAL,PLACE_POSITIVE,PLACE_NEGATIVE,PLACE_NEUTRAL,PROMOTION_POSITIVE,PROMOTION_NEGATIVE,PROMOTION_NEUTRAL,OUT_OF_TOPIC,clean_text
suka berbelanja di sini banyak promo di hari2 tertentu,['PROMOTION_POSITIVE'],0,0,0,0,0,0,0,0,0,1,0,0,0,suka berbelanja di sini banyak promo di hari2 tertentu
"Tempatnya luas banget, cocok buat main sama temen, keluarga. Enakkk lahh mantul. Itu kesan pertama saya datang me hartono mall..","['PLACE_POSITIVE', 'OUT_OF_TOPIC']",0,0,0,0,0,0,1,0,0,0,0,0,1,tempatnya luas banget cocok buat main sama temen keluarga enakkk lahh mantul itu kesan pertama saya datang me hartono mall
"Pelayanan oke, lighting oke cocok buat selfie","['OUT_OF_TOPIC', 'PLACE_POSITIVE']",0,0,0,0,0,0,1,0,0,0,0,0,1,pelayanan oke lighting oke cocok buat selfie
Departement store semua umat yang dulu rame sekali tpi skrg kurang peminatnya. Tapi kalo udah mendekati hari raya. Hmmm ramenyaa,['OUT_OF_TOPIC'],0,0,0,0,0,0,0,0,0,0,0,0,1,departement store semua umat yang dulu rame sekali tpi skrg kurang peminatnya tapi kalo udah mendekati hari raya hmmm ramenyaa
Hartono Mall ini Mall terlengkap dan terbesar sehingga koleksi nya untuk barang apa aja pasti ada di sini. Saya beli jam tangan Alexandre Christie dan Kamera Mirrorless Fujifilm XA20 di Mall ini,"['PLACE_POSITIVE', 'OUT_OF_TOPIC']",0,0,0,0,0,0,1,0,0,0,0,0,1,hartono mall ini mall terlengkap dan terbesar sehingga koleksi nya untuk barang apa aja pasti ada di sini saya beli jam tangan alexandre christie dan kamera mirrorless fujifilm xa20 di mall ini
sukak luas dan banyak pilihan,"['PLACE_POSITIVE', 'PRODUCT_POSITIVE']",1,0,0,0,0,0,1,0,0,0,0,0,0,sukak luas dan banyak pilihan
"Mall luas, brand2 nya lengkap,  strategis dekat ring road","['PLACE_POSITIVE', 'PRODUCT_POSITIVE']",1,0,0,0,0,0,1,0,0,0,0,0,0,mall luas brand2 nya lengkap strategis dekat ring road
Departemen store yang berada di dalam mal hartono ini menjual produk-produk pakaian dan sepatu dari usia anak dan dewasa dengan berbagai mèrèk dan harga terjangkau..,"['PRODUCT_POSITIVE', 'PRICE_POSITIVE']",1,0,0,1,0,0,0,0,0,0,0,0,0,departemen store yang berada di dalam mal hartono ini menjual produk produk pakaian dan sepatu dari usia anak dan dewasa dengan berbagai m r k dan harga terjangkau
Cukup ... Ada brp lantai sih?!. Kok cuma nemu 1 lantai ya?!. Akunya yg kurang jalan ato memang cuma 1 lantai? . Entahlah .. #efek lelah mungkin..,['OUT_OF_TOPIC'],0,0,0,0,0,0,0,0,0,0,0,0,1,cukup ada brp lantai sih kok cuma nemu 1 lantai ya akunya yg kurang jalan ato memang cuma 1 lantai entahlah efek lelah mungkin
"diskonnya ga begitu banyak.. tp model""nya over all bagus""..","['PROMOTION_NEGATIVE', 'PRODUCT_POSITIVE']",1,0,0,0,0,0,0,0,0,0,1,0,0,diskonnya ga begitu banyak tp model nya over all bagus
"Mall ini saya nilai yang terbaik di kota Yogya, luas, beraih ,toilet klas hotel, lengkap tempat perbelanjaan, lokasi strategis, apalagi berdekatan dng hotel Marriot. Kami swring sekali berkunjung ke Mall diatas",['PLACE_POSITIVE'],0,0,0,0,0,0,1,0,0,0,0,0,0,mall ini saya nilai yang terbaik di kota yogya luas beraih toilet klas hotel lengkap tempat perbelanjaan lokasi strategis apalagi berdekatan dng hotel marriot kami swring sekali berkunjung ke mall diatas
Bagus bagus dan sukak bnget kalo lagi banyak diskon heheheehe,['PROMOTION_POSITIVE'],0,0,0,0,0,0,0,0,0,1,0,0,0,bagus bagus dan sukak bnget kalo lagi banyak diskon heheheehe
"Mall yang luas banget, koleksinya lengkap, parkir luas, ada mushola yang besar juga.","['PRODUCT_POSITIVE', 'PLACE_POSITIVE']",1,0,0,0,0,0,1,0,0,0,0,0,0,mall yang luas banget koleksinya lengkap parkir luas ada mushola yang besar juga
Tempat nyaman.. selalu ada diskon..,"['PLACE_POSITIVE', 'PROMOTION_POSITIVE']",0,0,0,0,0,0,1,0,0,1,0,0,0,tempat nyaman selalu ada diskon
"Menyediakan berbagai macam sepatu,sandal, tas, baju dan lain2 dengan harga lumayan, sesuai dengan kualitas.","['PRODUCT_POSITIVE', 'PRICE_POSITIVE']",1,0,0,1,0,0,0,0,0,0,0,0,0,menyediakan berbagai macam sepatu sandal tas baju dan lain2 dengan harga lumayan sesuai dengan kualitas
Tempat strategis dan kebutuhan untuk keluarga juga tersedia... Lengkap n nyaman...,['PRODUCT_POSITIVE'],1,0,0,0,0,0,0,0,0,0,0,0,0,tempat strategis dan kebutuhan untuk keluarga juga tersedia lengkap n nyaman
Cumn kurang t4 duduk aja smbil nunggu yg milih2,['PLACE_NEGATIVE'],0,0,0,0,0,0,0,1,0,0,0,0,0,cumn kurang t4 duduk aja smbil nunggu yg milih2
Tempat yang sangat luas dan rapi,['PLACE_POSITIVE'],0,0,0,0,0,0,1,0,0,0,0,0,0,tempat yang sangat luas dan rapi
"Mahatari dengan segala koleksinya, bahkan seperti nya semua baju dan sepatu yang ku pakai belinya di matahari.",['PRODUCT_POSITIVE'],1,0,0,0,0,0,0,0,0,0,0,0,0,mahatari dengan segala koleksinya bahkan seperti nya semua baju dan sepatu yang ku pakai belinya di matahari
"Aman nyaman , berbahagia bersama keluarga","['PLACE_POSITIVE', 'OUT_OF_TOPIC']",0,0,0,0,0,0,1,0,0,0,0,0,1,aman nyaman berbahagia bersama keluarga
Baru banyak diskon nih...andai byk duit pasti seneng deh...bs ngeborong ..,['PROMOTION_POSITIVE'],0,0,0,0,0,0,0,0,0,1,0,0,0,baru banyak diskon nih andai byk duit pasti seneng deh bs ngeborong
Sayang tidak ada lifenya kemarin saya banya melihat orang tua ( kakek2 & nenek  ) cukup banyak yg tdk berani naik deng Ekalator akhirnya hanya menunggu dibawah.,['OUT_OF_TOPIC'],0,0,0,0,0,0,0,0,0,0,0,0,1,sayang tidak ada lifenya kemarin saya banya melihat orang tua kakek2 nenek cukup banyak yg tdk berani naik deng ekalator akhirnya hanya menunggu dibawah
"suka sih, cuma barangnya kalah lengkap sama galeria",['PRODUCT_NEGATIVE'],0,1,0,0,0,0,0,0,0,0,0,0,0,suka sih cuma barangnya kalah lengkap sama galeria
Nyaman buat jalan2 bersama keluarga,['PLACE_POSITIVE'],0,0,0,0,0,0,1,0,0,0,0,0,0,nyaman buat jalan2 bersama keluarga
"Mall nya luas dan ngga berlikuliku, jadi gampang :)",['PLACE_POSITIVE'],0,0,0,0,0,0,1,0,0,0,0,0,0,mall nya luas dan ngga berlikuliku jadi gampang
Paling mahal dibanding outlet Matahari lainnya d jgja,['PRICE_NEGATIVE'],0,0,0,0,1,0,0,0,0,0,0,0,0,paling mahal dibanding outlet matahari lainnya d jgja
"Banyak pilihan, blanja jadi nyaman.",['PRODUCT_POSITIVE'],1,0,0,0,0,0,0,0,0,0,0,0,0,banyak pilihan blanja jadi nyaman
"Harganya murah, kualitas bagus, mau nyati baju, sepatu, tas, makeup ada semia","['PRICE_POSITIVE', 'PRODUCT_POSITIVE']",1,0,0,1,0,0,0,0,0,0,0,0,0,harganya murah kualitas bagus mau nyati baju sepatu tas makeup ada semia
"Tempat Belanja kesukaan mama, waktu banyak diskon",['PROMOTION_POSITIVE'],0,0,0,0,0,0,0,0,0,1,0,0,0,tempat belanja kesukaan mama waktu banyak diskon
"Yang jelas sering diskon disini , di semua matahari store",['PROMOTION_POSITIVE'],0,0,0,0,0,0,0,0,0,1,0,0,0,yang jelas sering diskon disini di semua matahari store
Pelayanan karyawan yang baik dan lumayan lengkap pakaian yang dijual,['PRODUCT_POSITIVE'],1,0,0,0,0,0,0,0,0,0,0,0,0,pelayanan karyawan yang baik dan lumayan lengkap pakaian yang dijual
Cukup lengkap dan banyak diskon,"['PRODUCT_POSITIVE', 'PROMOTION_POSITIVE']",1,0,0,0,0,0,0,0,0,1,0,0,0,cukup lengkap dan banyak diskon
Suka ke sini kl pas banyak diskon,['PROMOTION_POSITIVE'],0,0,0,0,0,0,0,0,0,1,0,0,0,suka ke sini kl pas banyak diskon
Pilihannya sedikit hanya 1 lantai saja,['PRODUCT_NEGATIVE'],0,1,0,0,0,0,0,0,0,0,0,0,0,pilihannya sedikit hanya 1 lantai saja
Ini kemaren pas diskon yg gak kira2,['PROMOTION_POSITIVE'],0,0,0,0,0,0,0,0,0,1,0,0,0,ini kemaren pas diskon yg gak kira2
Mall baru yang cukup lengkap,['PRODUCT_POSITIVE'],1,0,0,0,0,0,0,0,0,0,0,0,0,mall baru yang cukup lengkap
G3de sih tp diskonnya ga banyak,"['PROMOTION_POSITIVE', 'PLACE_POSITIVE', 'PROMOTION_NEGATIVE']",0,0,0,0,0,0,1,0,0,1,1,0,0,g3de sih tp diskonnya ga banyak
Arteri utara ring road ...mantab,['OUT_OF_TOPIC'],0,0,0,0,0,0,0,0,0,0,0,0,1,arteri utara ring road mantab
Kalo mau belanja yg rada murah di sini nih...baraangnya juga bagus-bagus,"['PRODUCT_POSITIVE', 'PRICE_POSITIVE']",1,0,0,1,0,0,0,0,0,0,0,0,0,kalo mau belanja yg rada murah di sini nih baraangnya juga bagus bagus
Koleksinya banyak..sakung banyaknya jalannya buat pengunjung sempit,['PRODUCT_POSITIVE'],1,0,0,0,0,0,0,0,0,0,0,0,0,koleksinya banyak sakung banyaknya jalannya buat pengunjung sempit
lengkap untuk mencari pakaian yang diingingkan,['PRODUCT_POSITIVE'],1,0,0,0,0,0,0,0,0,0,0,0,0,lengkap untuk mencari pakaian yang diingingkan
Swalayan yang rekomend kalau ke Jogja,['OUT_OF_TOPIC'],0,0,0,0,0,0,0,0,0,0,0,0,1,swalayan yang rekomend kalau ke jogja
"Salah satu matahari yang barangnya ter upadet, beda dari matahari lainnya",['PRODUCT_POSITIVE'],1,0,0,0,0,0,0,0,0,0,0,0,0,salah satu matahari yang barangnya ter upadet beda dari matahari lainnya
Banyak diskon apalagi mendekati hati raya,['PROMOTION_POSITIVE'],0,0,0,0,0,0,0,0,0,1,0,0,0,banyak diskon apalagi mendekati hati raya
Luas dan lengkap banget. Keliling sampe pegel kakinya,"['PLACE_POSITIVE', 'PRODUCT_POSITIVE']",1,0,0,0,0,0,1,0,0,0,0,0,0,luas dan lengkap banget keliling sampe pegel kakinya
Barang baru lebih cepat update di sini,['PRODUCT_POSITIVE'],1,0,0,0,0,0,0,0,0,0,0,0,0,barang baru lebih cepat update di sini
"Cocok untuk beli barang yang memang kita perlukan.
Banyak Restaurant juga disituuuuu....",['PRODUCT_POSITIVE'],1,0,0,0,0,0,0,0,0,0,0,0,0,cocok untuk beli barang yang memang kita perlukan banyak restaurant juga disituuuuu
Senangnya lihat lihat aja kalau ke hartono mall dulu pernah mbeliin baju buat anak,['OUT_OF_TOPIC'],0,0,0,0,0,0,0,0,0,0,0,0,1,senangnya lihat lihat aja kalau ke hartono mall dulu pernah mbeliin baju buat anak
"Luasssssssss, dan anakku betah di kidzona,",['PLACE_POSITIVE'],0,0,0,0,0,0,1,0,0,0,0,0,0,luasssssssss dan anakku betah di kidzona
Tempat bagus dan lebih besar dari mall lain yang terletak di daerah Jogja.,[],0,0,0,0,0,0,0,0,0,0,0,0,0,tempat bagus dan lebih besar dari mall lain yang terletak di daerah jogja
Banyak pilihan produk kebutuhan sehari hati serta banyak pilihan brand  yang menarik,['PRODUCT_POSITIVE'],1,0,0,0,0,0,0,0,0,0,0,0,0,banyak pilihan produk kebutuhan sehari hati serta banyak pilihan brand yang menarik
"Sama seperti Matahari pada umumnya hehe, tapi barang lebih bervariasi sedikit","['PRODUCT_POSITIVE', 'PLACE_NEUTRAL']",1,0,0,0,0,0,0,0,1,0,0,0,0,sama seperti matahari pada umumnya hehe tapi barang lebih bervariasi sedikit
Barangnya bagus-bagus tetapi ada juga yang terlihat kurang mencolok dibandingkan brand yang ada,"['PRODUCT_POSITIVE', 'PRODUCT_NEGATIVE']",1,1,0,0,0,0,0,0,0,0,0,0,0,barangnya bagus bagus tetapi ada juga yang terlihat kurang mencolok dibandingkan brand yang ada
Cukup bagus untuk mencari pakaian kelas mall,['PRODUCT_POSITIVE'],1,0,0,0,0,0,0,0,0,0,0,0,0,cukup bagus untuk mencari pakaian kelas mall
Tempat perbelanjaan yang sangat lengkap dan luas ..jadi kita akan sangat mudah sekali apabila akan membeli perlengkapan baju celana sepatu atau tas.. dan masih bnyak lagi perlengkapan perlengkapan lainnya..seperti parfum topi sabuk .. jangan sampai melewatkan promo promo diskon menarik dari matahari di momen momen sekarang ini,"['PLACE_POSITIVE', 'PRODUCT_POSITIVE', 'PROMOTION_POSITIVE']",1,0,0,0,0,0,1,0,0,1,0,0,0,tempat perbelanjaan yang sangat lengkap dan luas jadi kita akan sangat mudah sekali apabila akan membeli perlengkapan baju celana sepatu atau tas dan masih bnyak lagi perlengkapan perlengkapan lainnya seperti parfum topi sabuk jangan sampai melewatkan promo promo diskon menarik dari matahari di momen momen sekarang ini
"Bagus, tempatnya luas dan nyaman",['PLACE_POSITIVE'],0,0,0,0,0,0,1,0,0,0,0,0,0,bagus tempatnya luas dan nyaman
"Terkomplit barang-barangnya tempat sangat luas,  terasa nyaman sambil nunggu ibu-belanja","['PRODUCT_POSITIVE', 'OUT_OF_TOPIC']",1,0,0,0,0,0,0,0,0,0,0,0,1,terkomplit barang barangnya tempat sangat luas terasa nyaman sambil nunggu ibu belanja
SPG cukup ramah dalam melayani pembeli,['OUT_OF_TOPIC'],0,0,0,0,0,0,0,0,0,0,0,0,1,spg cukup ramah dalam melayani pembeli
seperti counter matahari lainnya.karna ada di mall besar dan interiir bagus displaypun keliatan lebih menarik dan pilihan juga lebih banyak pastinya.kalo untuk harga akadang berbeda..,"['PLACE_POSITIVE', 'PRODUCT_POSITIVE', 'PRICE_NEGATIVE']",1,0,0,0,1,0,1,0,0,0,0,0,0,seperti counter matahari lainnya karna ada di mall besar dan interiir bagus displaypun keliatan lebih menarik dan pilihan juga lebih banyak pastinya kalo untuk harga akadang berbeda
"Matahari nya sangat lengkap, barang-barang yang ditawarkan sangat bervariasi",['PRODUCT_POSITIVE'],1,0,0,0,0,0,0,0,0,0,0,0,0,matahari nya sangat lengkap barang barang yang ditawarkan sangat bervariasi
Sama dengan matahari yang lain,['OUT_OF_TOPIC'],0,0,0,0,0,0,0,0,0,0,0,0,1,sama dengan matahari yang lain
cari sepatu anak...yang katanya murah,"['PRODUCT_POSITIVE', 'OUT_OF_TOPIC', 'PRICE_NEUTRAL']",1,0,0,0,0,1,0,0,0,0,0,0,1,cari sepatu anak yang katanya murah
Pakaiannya lengkap dan kualitasnya terjamin,['PRODUCT_POSITIVE'],1,0,0,0,0,0,0,0,0,0,0,0,0,pakaiannya lengkap dan kualitasnya terjamin
Siapkan budget belanjanya......sayang ga ada outlet miniso,"['PRICE_NEGATIVE', 'PLACE_NEGATIVE']",0,0,0,0,1,0,0,1,0,0,0,0,0,siapkan budget belanjanya sayang ga ada outlet miniso
Tempat utk menghabiskan waktu saat liburan,['OUT_OF_TOPIC'],0,0,0,0,0,0,0,0,0,0,0,0,1,tempat utk menghabiskan waktu saat liburan
Tmpatnya lumayan mudah di temukan kok di dalem mall,"['PRODUCT_POSITIVE', 'PLACE_POSITIVE']",1,0,0,0,0,0,1,0,0,0,0,0,0,tmpatnya lumayan mudah di temukan kok di dalem mall
Tempat yang oke buat cari barang barang bagus,['PRODUCT_POSITIVE'],1,0,0,0,0,0,0,0,0,0,0,0,0,tempat yang oke buat cari barang barang bagus
Yah....sama spt sun2 yg lain,['OUT_OF_TOPIC'],0,0,0,0,0,0,0,0,0,0,0,0,1,yah sama spt sun2 yg lain
"panjang mall nya...suka disini ada parkson..tenant cukup lengkap..parkir vip 20rb enak klo dpt dpn..seharian tarif flat..
klo di b1 b2 parkir biasa 5000","['PLACE_POSITIVE', 'OUT_OF_TOPIC']",0,0,0,0,0,0,1,0,0,0,0,0,1,panjang mall nya suka disini ada parkson tenant cukup lengkap parkir vip 20rb enak klo dpt dpn seharian tarif flat klo di b1 b2 parkir biasa 5000
Banyak diskon cocok buat mahasiswa,['PROMOTION_POSITIVE'],0,0,0,0,0,0,0,0,0,1,0,0,0,banyak diskon cocok buat mahasiswa
"Banyak diskon, dan brand nya lengkapn","['PROMOTION_POSITIVE', 'PRODUCT_POSITIVE']",1,0,0,0,0,0,0,0,0,1,0,0,0,banyak diskon dan brand nya lengkapn
"Mall terbesar, ter ramai di Jogja.","['PLACE_POSITIVE', 'OUT_OF_TOPIC']",0,0,0,0,0,0,1,0,0,0,0,0,1,mall terbesar ter ramai di jogja
Baru banyak diskon akhir tahun.. krn strategi pengaturan harga di matahari sebaiknya kalau belanja rombongan.. jadi bisa manfaatin diskonnya & diatur belanjanya supaya diskon termanfaatkan optimal..,"['PROMOTION_POSITIVE', 'PRICE_NEGATIVE', 'PROMOTION_NEUTRAL', 'OUT_OF_TOPIC']",0,0,0,0,1,0,0,0,0,1,0,1,1,baru banyak diskon akhir tahun krn strategi pengaturan harga di matahari sebaiknya kalau belanja rombongan jadi bisa manfaatin diskonnya diatur belanjanya supaya diskon termanfaatkan optimal
Fashion store yang cukup lengkap,['PRODUCT_POSITIVE'],1,0,0,0,0,0,0,0,0,0,0,0,0,fashion store yang cukup lengkap
"matahari departemen store ini terletak di paling belakang hartono mall. kalau masuk dari pintu utama belok kanan, naik eskalator paling ujung. sama seperti matahari lainnya, disini dijual berbagai kebutuhan fashion pria wanita anak2. harga dan kualitas bersaing.","['PRODUCT_POSITIVE', 'PRICE_NEGATIVE', 'OUT_OF_TOPIC']",1,0,0,0,1,0,0,0,0,0,0,0,1,matahari departemen store ini terletak di paling belakang hartono mall kalau masuk dari pintu utama belok kanan naik eskalator paling ujung sama seperti matahari lainnya disini dijual berbagai kebutuhan fashion pria wanita anak2 harga dan kualitas bersaing
"Buang sampah pd tempatnya. Jaga kebersihan, bertambahlah pahala.",['OUT_OF_TOPIC'],0,0,0,0,0,0,0,0,0,0,0,0,1,buang sampah pd tempatnya jaga kebersihan bertambahlah pahala
"Mall yang nyaman dan bagus, banyak tempat permainan untuk anak2,  pilihan kuliner yang lengkap",['PLACE_POSITIVE'],0,0,0,0,0,0,1,0,0,0,0,0,0,mall yang nyaman dan bagus banyak tempat permainan untuk anak2 pilihan kuliner yang lengkap
Mayan akhir tahun banyaak diskon..buruaaan,['PROMOTION_POSITIVE'],0,0,0,0,0,0,0,0,0,1,0,0,0,mayan akhir tahun banyaak diskon buruaaan
Luas banget... Klo pas sma keluarga trus mencar bingung cari2... Sma kaya bingung cariin parkir,['PLACE_POSITIVE'],0,0,0,0,0,0,1,0,0,0,0,0,0,luas banget klo pas sma keluarga trus mencar bingung cari2 sma kaya bingung cariin parkir
parkir luas...bangunan oke...sistem pelayanan baik...tata letak bagus,"['PLACE_POSITIVE', 'OUT_OF_TOPIC']",0,0,0,0,0,0,1,0,0,0,0,0,1,parkir luas bangunan oke sistem pelayanan baik tata letak bagus
"Keren tempatnya, besar, sejuk. Btw pohon natalnya gede dan bagus bngt :v","['PLACE_POSITIVE', 'OUT_OF_TOPIC']",0,0,0,0,0,0,1,0,0,0,0,0,1,keren tempatnya besar sejuk btw pohon natalnya gede dan bagus bngt v
Tempatnya bagus dan banyak pilihan store terutama buay ank kpopers yang suka nature republik disana ada storenya,['PLACE_POSITIVE'],0,0,0,0,0,0,1,0,0,0,0,0,0,tempatnya bagus dan banyak pilihan store terutama buay ank kpopers yang suka nature republik disana ada storenya
"Loading area sekarng sdh ada palang parkir, moso tiap hari berkunjung kesana kudu mbayar parkir, bkn karyawan loh, cmn sbntr doang 5 mnt palingan",['OUT_OF_TOPIC'],0,0,0,0,0,0,0,0,0,0,0,0,1,loading area sekarng sdh ada palang parkir moso tiap hari berkunjung kesana kudu mbayar parkir bkn karyawan loh cmn sbntr doang 5 mnt palingan
"Menjadi tempat yang bisa menjadi pilihan untuk alternatif dari berbagai Outlet Matahari yang tersebar di berbagai tempat yang ada di Yogyakarta. Pastikan juga untuk selalu melakukan check di sekitaran Matahari ini, karena biasanya akan memberikan Diskon - diskon spesial.","['PROMOTION_POSITIVE', 'OUT_OF_TOPIC']",0,0,0,0,0,0,0,0,0,1,0,0,1,menjadi tempat yang bisa menjadi pilihan untuk alternatif dari berbagai outlet matahari yang tersebar di berbagai tempat yang ada di yogyakarta pastikan juga untuk selalu melakukan check di sekitaran matahari ini karena biasanya akan memberikan diskon diskon spesial
"Nyari diskonan baju dan sepatu, pasti sll dapet... :)",['PROMOTION_POSITIVE'],0,0,0,0,0,0,0,0,0,1,0,0,0,nyari diskonan baju dan sepatu pasti sll dapet
"Komplit, nyaman asik dah pokoknya","['PRODUCT_POSITIVE', 'PLACE_POSITIVE']",1,0,0,0,0,0,1,0,0,0,0,0,0,komplit nyaman asik dah pokoknya
Wow tempat belanja dan kuliner yg siiip,['OUT_OF_TOPIC'],0,0,0,0,0,0,0,0,0,0,0,0,1,wow tempat belanja dan kuliner yg siiip
"Paling suka kalo akhir tahun kesini, diskonaannyaa banyak",['PROMOTION_POSITIVE'],0,0,0,0,0,0,0,0,0,1,0,0,0,paling suka kalo akhir tahun kesini diskonaannyaa banyak
Sama kayak matahari lainnya komplit,['PRODUCT_POSITIVE'],1,0,0,0,0,0,0,0,0,0,0,0,0,sama kayak matahari lainnya komplit
"Kalau nasalah pilihan, matahari bs menjadi salah satu destinasi untuk mencaei beragam jenis pakaian",['PRODUCT_POSITIVE'],1,0,0,0,0,0,0,0,0,0,0,0,0,kalau nasalah pilihan matahari bs menjadi salah satu destinasi untuk mencaei beragam jenis pakaian
"Toko Matahari ... Pasti kenal dong, dimana-mana ada cabangnya. Tempat berbelanja pakaian luar/dalam, Kemeja, Dasi, Jas, Kaos , Celana Panjang/Pendek, Jaket, Kosmetika, Aksesoris, Sun glasses, Sepatu, Sandal, Mainan anak, dll",['PRODUCT_POSITIVE'],1,0,0,0,0,0,0,0,0,0,0,0,0,toko matahari pasti kenal dong dimana mana ada cabangnya tempat berbelanja pakaian luar dalam kemeja dasi jas kaos celana panjang pendek jaket kosmetika aksesoris sun glasses sepatu sandal mainan anak dll
Matahari nya lengkappp bgt ada macem2.. Terlengkap dr matahari lain yg prnh kukunjunhi,['PRODUCT_POSITIVE'],1,0,0,0,0,0,0,0,0,0,0,0,0,matahari nya lengkappp bgt ada macem2 terlengkap dr matahari lain yg prnh kukunjunhi
Banyak playground nya.. cocok untuk balita,['PLACE_POSITIVE'],0,0,0,0,0,0,1,0,0,0,0,0,0,banyak playground nya cocok untuk balita
"Oke, lengkap, banyak diskon2 menarik","['PRODUCT_POSITIVE', 'PROMOTION_POSITIVE']",1,0,0,0,0,0,0,0,0,1,0,0,0,oke lengkap banyak diskon2 menarik
"Kalau kesini jangan lupaa ke food courtnya yaa disini lengkap harga terjangkau juga. Semua brand fashion disini ada , makanan juga lengkap. Fasilitas oke","['PRICE_POSITIVE', 'PRODUCT_POSITIVE', 'PLACE_POSITIVE']",1,0,0,1,0,0,1,0,0,0,0,0,0,kalau kesini jangan lupaa ke food courtnya yaa disini lengkap harga terjangkau juga semua brand fashion disini ada makanan juga lengkap fasilitas oke
Seperti matahari2 lain .Cuma Krn di Hartono mall yg luas jd sering agak bingung sy posisinya dmn.,"['PLACE_POSITIVE', 'PLACE_NEUTRAL']",0,0,0,0,0,0,1,0,1,0,0,0,0,seperti matahari2 lain cuma krn di hartono mall yg luas jd sering agak bingung sy posisinya dmn
"Tempatnya nyaman, penempatan barangnya mudah untuk ditemukan dan rapi","['PLACE_NEUTRAL', 'PLACE_POSITIVE']",0,0,0,0,0,0,1,0,1,0,0,0,0,tempatnya nyaman penempatan barangnya mudah untuk ditemukan dan rapi
Wuihhhh kl nda tahan godaan bisa blanja terus nehhj disini...diskone lg gede2an,['PROMOTION_POSITIVE'],0,0,0,0,0,0,0,0,0,1,0,0,0,wuihhhh kl nda tahan godaan bisa blanja terus nehhj disini diskone lg gede2an
Sering banyak diskonan baju disini.. Kalau mau beli baju matahari yang diskonan mending beli disini hehe,['PROMOTION_POSITIVE'],0,0,0,0,0,0,0,0,0,1,0,0,0,sering banyak diskonan baju disini kalau mau beli baju matahari yang diskonan mending beli disini hehe
Layaknya seperti Matahari Store pada umumnya,"['PLACE_NEUTRAL', 'OUT_OF_TOPIC']",0,0,0,0,0,0,0,0,1,0,0,0,1,layaknya seperti matahari store pada umumnya
Tempat berbelanja baju diskon yang berkualitas dan cukup murah. Apabila ingin membeli pakaian atau sepatu untuk keluarga tercinta sangat direkomendasikan ke sini untuk berbelanja.,"['PROMOTION_POSITIVE', 'PRODUCT_POSITIVE', 'PRICE_POSITIVE', 'OUT_OF_TOPIC']",1,0,0,1,0,0,0,0,0,1,0,0,1,tempat berbelanja baju diskon yang berkualitas dan cukup murah apabila ingin membeli pakaian atau sepatu untuk keluarga tercinta sangat direkomendasikan ke sini untuk berbelanja
Mall yg bagus utk jln2 bersama klrg dan teman,['OUT_OF_TOPIC'],0,0,0,0,0,0,0,0,0,0,0,0,1,mall yg bagus utk jln2 bersama klrg dan teman
Bebas pilih semua ada hihi,['PRODUCT_POSITIVE'],1,0,0,0,0,0,0,0,0,0,0,0,0,bebas pilih semua ada hihi
"Walau kadang harganya gak masuk akal, tapi masih suka ke sini buat liat2 diskon.","['PRICE_NEGATIVE', 'PROMOTION_POSITIVE']",0,0,0,0,1,0,0,0,0,1,0,0,0,walau kadang harganya gak masuk akal tapi masih suka ke sini buat liat2 diskon
"parkir luas,.. n konplit butuh endurance untuk keliling tiap lantai",['PLACE_POSITIVE'],0,0,0,0,0,0,1,0,0,0,0,0,0,parkir luas n konplit butuh endurance untuk keliling tiap lantai
"Pakaiannya komplit, . . . . .",['PRODUCT_POSITIVE'],1,0,0,0,0,0,0,0,0,0,0,0,0,pakaiannya komplit
Banyak diskon yang bisa di pilihh,['PROMOTION_POSITIVE'],0,0,0,0,0,0,0,0,0,1,0,0,0,banyak diskon yang bisa di pilihh
Lebih lengkap dari Matahari dept. Store lainnya. Di sini ada brand Isla.,['PRODUCT_POSITIVE'],1,0,0,0,0,0,0,0,0,0,0,0,0,lebih lengkap dari matahari dept store lainnya di sini ada brand isla
Tersedia pakaian dan kebutuhan papan yang lengkap,['PRODUCT_POSITIVE'],1,0,0,0,0,0,0,0,0,0,0,0,0,tersedia pakaian dan kebutuhan papan yang lengkap
"Nyaman, hanya saja terlalu sempit","['PLACE_POSITIVE', 'PLACE_NEGATIVE']",0,0,0,0,0,0,1,1,0,0,0,0,0,nyaman hanya saja terlalu sempit
"Pelayanan ramah, barang cukup lengkap","['OUT_OF_TOPIC', 'PRODUCT_POSITIVE']",1,0,0,0,0,0,0,0,0,0,0,0,1,pelayanan ramah barang cukup lengkap
Pelayanan nya bagus.lengkap merk nya ada semua,"['PRODUCT_POSITIVE', 'OUT_OF_TOPIC']",1,0,0,0,0,0,0,0,0,0,0,0,1,pelayanan nya bagus lengkap merk nya ada semua
Biasa aja....Matahari tetap ada diskonnya...,['PROMOTION_POSITIVE'],0,0,0,0,0,0,0,0,0,1,0,0,0,biasa aja matahari tetap ada diskonnya
"Nyaman, semua ada disini, cocok sebagai tempat ngumpul bersama teman dan keluarga","['PLACE_POSITIVE', 'PRODUCT_POSITIVE', 'OUT_OF_TOPIC']",1,0,0,0,0,0,1,0,0,0,0,0,1,nyaman semua ada disini cocok sebagai tempat ngumpul bersama teman dan keluarga
